Subject,CourseName,URL
Art & Design Courses,Piano Music Theory For Dropouts,https://www.classcentral.com/course/youtube-piano-music-theory-for-dropouts-by-pianote-56697/classroom
Art & Design Courses,Music Theory For Beginner Guitarists,https://www.classcentral.com/course/youtube-music-theory-for-beginner-guitarists-56043/classroom
Art & Design Courses,Learn to Play Bass: The Reverb Lessons Series,https://www.classcentral.com/course/youtube-learn-to-play-bass-the-reverb-lessons-series-56217/classroom
Art & Design Courses,What Every Photographer Should Know About Lenses,https://www.classcentral.com/course/youtube-what-every-photographer-should-know-about-lenses-90212/classroom
Art & Design Courses,Learn to Play Blues Guitar: The Reverb Lesson Series,https://www.classcentral.com/course/youtube-learn-to-play-blues-guitar-the-reverb-lesson-series-56216/classroom
Art & Design Courses,Call Sheet Tutorials,https://www.classcentral.com/course/youtube-call-sheet-tutorials-80177/classroom
Art & Design Courses,Advanced Filmmaking Techniques,https://www.classcentral.com/course/youtube-advanced-filmmaking-techniques-80176/classroom
Art & Design Courses,Piano Riffs To Make You Sound Like A Pro,https://www.classcentral.com/course/youtube-piano-riffs-to-make-you-sound-like-a-pro-56696/classroom
Art & Design Courses,Everything You Need to Know About Piano Chording,https://www.classcentral.com/course/youtube-everything-you-need-to-know-about-piano-chording-56694/classroom
Art & Design Courses,Improve Your Piano Technique,https://www.classcentral.com/course/youtube-improve-your-piano-technique-56695/classroom
Art & Design Courses,Cinematography Techniques,https://www.classcentral.com/course/youtube-cinematography-techniques-80174/classroom
Art & Design Courses,How to Make a TV Show,https://www.classcentral.com/course/youtube-how-to-make-a-tv-show-80173/classroom
Art & Design Courses,Andy's Guitar Tone Tips,https://www.classcentral.com/course/youtube-andy-s-tone-tips-56215/classroom
Art & Design Courses,10 Day Ukulele Starter Course,https://www.classcentral.com/course/youtube-free-10-day-ukulele-starter-course-56148/classroom
Art & Design Courses,Ukulele Lessons,https://www.classcentral.com/course/youtube-ukulele-lessons-56206/classroom
Art & Design Courses,Daniel Donato Guitar Lessons,https://www.classcentral.com/course/youtube-daniel-donato-guitar-lessons-56213/classroom
